participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.956,-37.0,-360.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.031,-36.0,-329.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.107,-36.0,-292.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.185,-36.0,-251.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.26,-36.0,-211.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.338,-37.0,-174.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.414,-36.0,-139.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.49,-36.0,-109.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.565,-36.0,-91.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.642,-36.0,-84.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.717,-36.0,-83.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.792,-36.0,-83.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.871,-29.0,-85.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,4.95,-25.0,-82.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.026,-18.0,-79.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.101,-10.0,-73.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.177,2.0,-62.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.252,11.0,-49.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.329,21.0,-36.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.406,29.0,-20.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.483,35.0,2.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.559,36.0,25.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.635,36.0,50.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.711,36.0,79.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.789,36.0,108.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.866,36.0,137.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,5.942,36.0,170.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.076,36.0,248.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.152,36.0,305.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.228,36.0,381.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.309,37.0,458.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.386,37.0,528.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.461,37.0,588.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.539,37.0,629.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,6.616,34.0,675.0,0,0,0
